year,DHSID_EA,n_quads
2017,BJ-2017-7#-00000527,5
2017,BJ-2017-7#-00000528,6
2017,BJ-2017-7#-00000529,8
2017,BJ-2017-7#-00000530,5
2017,BJ-2017-7#-00000532,6
2017,BJ-2017-7#-00000533,8
2017,BJ-2017-7#-00000534,10
2017,BJ-2017-7#-00000535,8
2017,BJ-2017-7#-00000536,8
2017,BJ-2017-7#-00000537,6
2017,BJ-2017-7#-00000538,6
2017,BJ-2017-7#-00000539,6
2017,BJ-2017-7#-00000540,10
2017,BJ-2017-7#-00000541,8
2017,BJ-2017-7#-00000542,6
2017,BJ-2017-7#-00000543,8
2017,BJ-2017-7#-00000544,8
2017,BJ-2017-7#-00000545,5
2017,BJ-2017-7#-00000546,8
2017,BJ-2017-7#-00000547,6
2017,BJ-2017-7#-00000548,5
2017,BJ-2017-7#-00000549,6
2017,BJ-2017-7#-00000550,6
2017,BJ-2017-7#-00000551,6
2017,BJ-2017-7#-00000552,5
2017,BJ-2017-7#-00000553,6
2017,BJ-2017-7#-00000554,8
2017,BJ-2017-7#-00000555,6
2017,MW-2017-7Z-00000001,6
2017,MW-2017-7Z-00000002,6
2017,MW-2017-7Z-00000004,5
2017,MW-2017-7Z-00000005,6
2017,MW-2017-7Z-00000006,6
2017,MW-2017-7Z-00000007,6
2017,MW-2017-7Z-00000008,6
2017,MW-2017-7Z-00000009,8
2017,MW-2017-7Z-00000010,6
2017,MW-2017-7Z-00000011,8
2017,MW-2017-7Z-00000012,6
2017,MW-2017-7Z-00000013,5
2017,MW-2017-7Z-00000014,8
2017,MW-2017-7Z-00000015,6
2017,MW-2017-7Z-00000016,6
2017,MW-2017-7Z-00000017,6
2017,MW-2017-7Z-00000018,6
2017,MW-2017-7Z-00000019,6
2017,MW-2017-7Z-00000020,6
2017,MW-2017-7Z-00000021,5
2017,MW-2017-7Z-00000022,6
2017,MW-2017-7Z-00000023,6
2017,MW-2017-7Z-00000024,6
2017,MW-2017-7Z-00000025,5
2017,MW-2017-7Z-00000026,5
2017,MW-2017-7Z-00000027,8
2017,MW-2017-7Z-00000028,6
2017,MW-2017-7Z-00000029,6
2017,MW-2017-7Z-00000030,6
2017,MW-2017-7Z-00000031,5
2017,MW-2017-7Z-00000032,8
2017,MW-2017-7Z-00000033,8
2017,MW-2017-7Z-00000034,8
2017,MW-2017-7Z-00000035,6
2017,MW-2017-7Z-00000036,6
2017,MW-2017-7Z-00000037,6
2017,MW-2017-7Z-00000038,6
2017,MW-2017-7Z-00000039,6
2017,MW-2017-7Z-00000040,5
2017,MW-2017-7Z-00000041,5
2017,MW-2017-7Z-00000042,5
2017,MW-2017-7Z-00000043,5
2017,MW-2017-7Z-00000044,5
2017,MW-2017-7Z-00000045,5
2017,MW-2017-7Z-00000046,5
2017,MW-2017-7Z-00000047,5
2017,MW-2017-7Z-00000048,5
2017,MW-2017-7Z-00000049,5
2017,MW-2017-7Z-00000050,5
2017,MW-2017-7Z-00000051,6
2017,MW-2017-7Z-00000052,5
2017,MW-2017-7Z-00000053,6
2017,MW-2017-7Z-00000054,6
2017,MW-2017-7Z-00000055,5
2017,MW-2017-7Z-00000056,6
2017,MW-2017-7Z-00000057,5
2017,MW-2017-7Z-00000058,6
2017,MW-2017-7Z-00000059,8
2017,MW-2017-7Z-00000060,5
2017,MW-2017-7Z-00000061,6
2017,MW-2017-7Z-00000062,6
2017,MW-2017-7Z-00000063,8
2017,MW-2017-7Z-00000064,8
2017,MW-2017-7Z-00000065,6
2017,MW-2017-7Z-00000066,5
2017,MW-2017-7Z-00000067,6
2017,MW-2017-7Z-00000068,6
2017,MW-2017-7Z-00000069,5
2017,MW-2017-7Z-00000070,6
2017,MW-2017-7Z-00000071,8
2017,MW-2017-7Z-00000072,6
2017,MW-2017-7Z-00000073,8
2017,MW-2017-7Z-00000074,6
2017,MW-2017-7Z-00000075,5
2017,MW-2017-7Z-00000076,8
2017,MW-2017-7Z-00000077,5
2017,MW-2017-7Z-00000078,8
2017,MW-2017-7Z-00000079,5
2017,MW-2017-7Z-00000080,8
2017,MW-2017-7Z-00000081,6
2017,MW-2017-7Z-00000082,6
2017,MW-2017-7Z-00000083,8
2017,MW-2017-7Z-00000084,5
2017,MW-2017-7Z-00000085,6
2017,MW-2017-7Z-00000086,5
2017,MW-2017-7Z-00000087,6
2017,MW-2017-7Z-00000088,5
2017,MW-2017-7Z-00000089,5
2017,MW-2017-7Z-00000090,5
2017,MW-2017-7Z-00000091,8
2017,MW-2017-7Z-00000092,8
2017,MW-2017-7Z-00000093,6
2017,MW-2017-7Z-00000094,5
2017,MW-2017-7Z-00000095,8
2017,MW-2017-7Z-00000096,8
2017,MW-2017-7Z-00000097,6
2017,MW-2017-7Z-00000098,8
2017,MW-2017-7Z-00000099,6
2017,MW-2017-7Z-00000100,6
2017,MW-2017-7Z-00000101,10
2017,MW-2017-7Z-00000102,6
2017,MW-2017-7Z-00000103,5
2017,MW-2017-7Z-00000104,6
2017,MW-2017-7Z-00000105,6
2017,MW-2017-7Z-00000106,8
2017,MW-2017-7Z-00000107,6
2017,MW-2017-7Z-00000108,6
2017,MW-2017-7Z-00000109,6
2017,MW-2017-7Z-00000110,6
2017,MW-2017-7Z-00000111,6
2017,MW-2017-7Z-00000112,6
2017,MW-2017-7Z-00000113,6
2017,MW-2017-7Z-00000114,8
2017,MW-2017-7Z-00000115,8
2017,MW-2017-7Z-00000116,8
2017,MW-2017-7Z-00000117,6
2017,MW-2017-7Z-00000118,5
2017,MW-2017-7Z-00000119,6
2017,MW-2017-7Z-00000120,6
2017,MW-2017-7Z-00000121,6
2017,MW-2017-7Z-00000122,5
2017,MW-2017-7Z-00000123,6
2017,MW-2017-7Z-00000124,6
2017,MW-2017-7Z-00000125,6
2017,MW-2017-7Z-00000126,8
2017,MW-2017-7Z-00000127,8
2017,MW-2017-7Z-00000128,5
2017,MW-2017-7Z-00000129,6
2017,MW-2017-7Z-00000130,5
2017,MW-2017-7Z-00000131,5
2017,MW-2017-7Z-00000132,6
2017,MW-2017-7Z-00000133,6
2017,MW-2017-7Z-00000134,10
2017,MW-2017-7Z-00000136,6
2017,MW-2017-7Z-00000137,6
2017,MW-2017-7Z-00000138,6
2017,MW-2017-7Z-00000139,6
2017,MW-2017-7Z-00000140,6
2017,MW-2017-7Z-00000141,6
2017,MW-2017-7Z-00000142,8
2017,MW-2017-7Z-00000143,8
2017,MW-2017-7Z-00000144,8
2017,MW-2017-7Z-00000145,6
2017,MW-2017-7Z-00000146,6
2017,MW-2017-7Z-00000147,5
2017,MW-2017-7Z-00000148,8
2017,MW-2017-7Z-00000149,6
2017,MW-2017-7Z-00000150,5
2017,TG-2017-7#-00000001,6
2017,TG-2017-7#-00000002,5
2017,TG-2017-7#-00000003,8
2017,TG-2017-7#-00000004,5
2017,TG-2017-7#-00000005,6
2017,TG-2017-7#-00000006,6
2017,TG-2017-7#-00000007,10
2017,TG-2017-7#-00000008,6
2017,TG-2017-7#-00000009,6
2017,TG-2017-7#-00000010,6
2017,TG-2017-7#-00000011,6
2017,TG-2017-7#-00000012,6
2017,TG-2017-7#-00000013,6
2017,TG-2017-7#-00000014,5
2017,TG-2017-7#-00000015,8
2017,TG-2017-7#-00000016,8
2017,TG-2017-7#-00000017,8
2017,TG-2017-7#-00000018,8
2017,TG-2017-7#-00000019,8
2017,TG-2017-7#-00000020,8
2017,TG-2017-7#-00000021,6
2017,TG-2017-7#-00000022,6
2017,TG-2017-7#-00000023,8
2017,TG-2017-7#-00000024,8
2017,TG-2017-7#-00000025,8
2017,TG-2017-7#-00000026,8
2017,TG-2017-7#-00000027,8
2017,TG-2017-7#-00000028,8
2017,TG-2017-7#-00000029,8
2017,TG-2017-7#-00000030,8
2017,TG-2017-7#-00000031,8
2017,TG-2017-7#-00000032,6
2017,TG-2017-7#-00000033,6
2017,TG-2017-7#-00000034,5
2017,TG-2017-7#-00000035,6
2017,TG-2017-7#-00000036,6
2017,TG-2017-7#-00000037,5
2017,TG-2017-7#-00000038,8
2017,TG-2017-7#-00000039,8
2017,TG-2017-7#-00000040,5
2017,TG-2017-7#-00000041,6
2017,TG-2017-7#-00000042,8
2017,TG-2017-7#-00000043,8
2017,TG-2017-7#-00000044,6
2017,TG-2017-7#-00000045,6
2017,TG-2017-7#-00000046,8
2017,TG-2017-7#-00000047,6
2017,TG-2017-7#-00000048,6
2017,TG-2017-7#-00000049,5
2017,TG-2017-7#-00000050,5
2017,TG-2017-7#-00000051,6
2017,TG-2017-7#-00000052,5
2017,TG-2017-7#-00000053,8
2017,TG-2017-7#-00000054,6
2017,TG-2017-7#-00000055,6
2017,TG-2017-7#-00000056,6
2017,TG-2017-7#-00000057,8
2017,TG-2017-7#-00000058,6
2017,TG-2017-7#-00000059,6
2017,TG-2017-7#-00000060,8
2017,TG-2017-7#-00000061,5
2017,TG-2017-7#-00000062,6
2017,TG-2017-7#-00000063,5
2017,TG-2017-7#-00000064,5
2017,TG-2017-7#-00000065,6
2017,TG-2017-7#-00000066,8
2017,TG-2017-7#-00000067,5
2017,TG-2017-7#-00000068,6
2017,TG-2017-7#-00000069,6
2017,TG-2017-7#-00000070,8
2017,TG-2017-7#-00000071,6
2017,TG-2017-7#-00000072,8
2017,TG-2017-7#-00000073,8
2017,TG-2017-7#-00000074,5
2017,TG-2017-7#-00000075,5
2017,TG-2017-7#-00000076,10
2017,TG-2017-7#-00000077,5
2017,TG-2017-7#-00000078,6
2017,TG-2017-7#-00000079,6
2017,TG-2017-7#-00000080,10
2017,TG-2017-7#-00000081,6
2017,TG-2017-7#-00000082,6
2017,TG-2017-7#-00000083,8
2017,TG-2017-7#-00000084,5
2017,TG-2017-7#-00000085,6
2017,TG-2017-7#-00000086,5
2017,TG-2017-7#-00000087,5
2017,TG-2017-7#-00000088,5
2017,TG-2017-7#-00000089,8
2017,TG-2017-7#-00000090,8
2017,TG-2017-7#-00000091,8
2017,TG-2017-7#-00000092,6
2017,TG-2017-7#-00000093,5
2017,TG-2017-7#-00000094,5
2017,TG-2017-7#-00000095,6
2017,TG-2017-7#-00000096,8
2017,TG-2017-7#-00000097,6
2017,TG-2017-7#-00000098,10
2017,TG-2017-7#-00000099,6
2017,TG-2017-7#-00000100,5
2017,TG-2017-7#-00000101,8
2017,TG-2017-7#-00000102,5
2017,TG-2017-7#-00000103,5
2017,TG-2017-7#-00000104,5
2017,TG-2017-7#-00000105,6
2017,TG-2017-7#-00000106,5
2017,TG-2017-7#-00000107,6
2017,TG-2017-7#-00000108,6
2017,TG-2017-7#-00000109,5
2017,TG-2017-7#-00000110,6
2017,TG-2017-7#-00000111,5
2017,TG-2017-7#-00000112,6
2017,TG-2017-7#-00000113,6
2017,TG-2017-7#-00000114,8
2017,TG-2017-7#-00000115,8
2017,TG-2017-7#-00000116,8
2017,TG-2017-7#-00000117,5
2017,TG-2017-7#-00000118,5
2017,TG-2017-7#-00000119,8
2017,TG-2017-7#-00000120,8
2017,TG-2017-7#-00000121,8
2017,TG-2017-7#-00000122,6
2017,TG-2017-7#-00000123,8
2017,TG-2017-7#-00000124,6
2017,TG-2017-7#-00000125,6
2017,TG-2017-7#-00000126,5
2017,TG-2017-7#-00000127,6
2017,TG-2017-7#-00000128,6
2017,TG-2017-7#-00000129,6
2017,TG-2017-7#-00000130,10
2017,TG-2017-7#-00000131,6
2017,TG-2017-7#-00000132,8
2017,TG-2017-7#-00000133,5
2017,TG-2017-7#-00000134,5
2017,TG-2017-7#-00000135,5
2017,TG-2017-7#-00000136,6
2017,TG-2017-7#-00000137,6
2017,TG-2017-7#-00000138,13
2017,TG-2017-7#-00000139,8
2017,TG-2017-7#-00000140,8
2017,TG-2017-7#-00000141,6
2017,TG-2017-7#-00000142,6
2017,TG-2017-7#-00000143,6
2017,TG-2017-7#-00000144,6
2017,TG-2017-7#-00000145,6
2017,TG-2017-7#-00000146,6
2017,TG-2017-7#-00000147,8
2017,TG-2017-7#-00000148,8
2017,TG-2017-7#-00000149,6
2017,TG-2017-7#-00000150,8
2017,TG-2017-7#-00000151,10
2017,TG-2017-7#-00000152,6
2017,TG-2017-7#-00000153,6
2017,TG-2017-7#-00000154,6
2017,TG-2017-7#-00000155,6
2017,TG-2017-7#-00000156,5
2017,TG-2017-7#-00000157,6
2017,TG-2017-7#-00000158,5
2017,TG-2017-7#-00000159,6
2017,TG-2017-7#-00000160,6
2017,TG-2017-7#-00000161,8
2017,TG-2017-7#-00000162,8
2017,TG-2017-7#-00000163,6
2017,TG-2017-7#-00000164,8
2017,TG-2017-7#-00000165,6
2017,TG-2017-7#-00000166,8
2017,TG-2017-7#-00000167,6
2017,TG-2017-7#-00000168,6
2017,TG-2017-7#-00000169,8
2017,TG-2017-7#-00000170,6
2017,TG-2017-7#-00000171,8
2017,TZ-2017-7Z-00000001,5
2017,TZ-2017-7Z-00000002,6
2017,TZ-2017-7Z-00000003,6
2017,TZ-2017-7Z-00000004,8
2017,TZ-2017-7Z-00000005,5
2017,TZ-2017-7Z-00000006,6
2017,TZ-2017-7Z-00000007,6
2017,TZ-2017-7Z-00000008,8
2017,TZ-2017-7Z-00000009,6
2017,TZ-2017-7Z-00000010,8
2017,TZ-2017-7Z-00000011,6
2017,TZ-2017-7Z-00000012,6
2017,TZ-2017-7Z-00000013,8
2017,TZ-2017-7Z-00000014,8
2017,TZ-2017-7Z-00000015,6
2017,TZ-2017-7Z-00000016,8
2017,TZ-2017-7Z-00000017,5
2017,TZ-2017-7Z-00000018,8
2017,TZ-2017-7Z-00000019,8
2017,TZ-2017-7Z-00000020,6
2017,TZ-2017-7Z-00000021,6
2017,TZ-2017-7Z-00000022,6
2017,TZ-2017-7Z-00000023,8
2017,TZ-2017-7Z-00000024,6
2017,TZ-2017-7Z-00000025,5
2017,TZ-2017-7Z-00000026,8
2017,TZ-2017-7Z-00000027,6
2017,TZ-2017-7Z-00000028,6
2017,TZ-2017-7Z-00000029,6
2017,TZ-2017-7Z-00000030,8
2017,TZ-2017-7Z-00000031,6
2017,TZ-2017-7Z-00000032,6
2017,TZ-2017-7Z-00000033,6
2017,TZ-2017-7Z-00000034,6
2017,TZ-2017-7Z-00000035,6
2017,TZ-2017-7Z-00000036,5
2017,TZ-2017-7Z-00000037,6
2017,TZ-2017-7Z-00000038,6
2017,TZ-2017-7Z-00000039,8
2017,TZ-2017-7Z-00000040,6
2017,TZ-2017-7Z-00000041,6
2017,TZ-2017-7Z-00000042,6
2017,TZ-2017-7Z-00000043,5
2017,TZ-2017-7Z-00000044,5
2017,TZ-2017-7Z-00000045,6
2017,TZ-2017-7Z-00000046,6
2017,TZ-2017-7Z-00000047,6
2017,TZ-2017-7Z-00000048,6
2017,TZ-2017-7Z-00000049,6
2017,TZ-2017-7Z-00000050,6
2017,TZ-2017-7Z-00000051,6
2017,TZ-2017-7Z-00000052,6
2017,TZ-2017-7Z-00000053,8
2017,TZ-2017-7Z-00000054,6
2017,TZ-2017-7Z-00000055,6
2017,TZ-2017-7Z-00000056,8
2017,TZ-2017-7Z-00000057,5
2017,TZ-2017-7Z-00000058,6
2017,TZ-2017-7Z-00000059,6
2017,TZ-2017-7Z-00000060,8
2017,TZ-2017-7Z-00000061,5
2017,TZ-2017-7Z-00000062,6
2017,TZ-2017-7Z-00000063,8
2017,TZ-2017-7Z-00000064,6
2017,TZ-2017-7Z-00000065,6
2017,TZ-2017-7Z-00000066,6
2017,TZ-2017-7Z-00000067,5
2017,TZ-2017-7Z-00000068,10
2017,TZ-2017-7Z-00000069,5
2017,TZ-2017-7Z-00000070,8
2017,TZ-2017-7Z-00000071,8
2017,TZ-2017-7Z-00000072,8
2017,TZ-2017-7Z-00000073,5
2017,TZ-2017-7Z-00000074,5
2017,TZ-2017-7Z-00000075,5
2017,TZ-2017-7Z-00000076,8
2017,TZ-2017-7Z-00000077,6
2017,TZ-2017-7Z-00000078,5
2017,TZ-2017-7Z-00000079,5
2017,TZ-2017-7Z-00000080,6
2017,TZ-2017-7Z-00000081,8
2017,TZ-2017-7Z-00000082,8
2017,TZ-2017-7Z-00000083,6
2017,TZ-2017-7Z-00000084,8
2017,TZ-2017-7Z-00000085,5
2017,TZ-2017-7Z-00000086,5
2017,TZ-2017-7Z-00000087,5
2017,TZ-2017-7Z-00000088,6
2017,TZ-2017-7Z-00000089,8
2017,TZ-2017-7Z-00000090,6
2017,TZ-2017-7Z-00000091,6
2017,TZ-2017-7Z-00000092,5
2017,TZ-2017-7Z-00000093,6
2017,TZ-2017-7Z-00000094,5
2017,TZ-2017-7Z-00000095,5
2017,TZ-2017-7Z-00000096,5
2017,TZ-2017-7Z-00000097,6
2017,TZ-2017-7Z-00000098,6
2017,TZ-2017-7Z-00000099,8
2017,TZ-2017-7Z-00000100,8
2017,TZ-2017-7Z-00000101,6
2017,TZ-2017-7Z-00000102,5
2017,TZ-2017-7Z-00000103,6
2017,TZ-2017-7Z-00000104,8
2017,TZ-2017-7Z-00000105,5
2017,TZ-2017-7Z-00000106,8
2017,TZ-2017-7Z-00000107,6
2017,TZ-2017-7Z-00000108,6
2017,TZ-2017-7Z-00000109,5
2017,TZ-2017-7Z-00000110,6
2017,TZ-2017-7Z-00000111,8
2017,TZ-2017-7Z-00000112,6
2017,TZ-2017-7Z-00000113,5
2017,TZ-2017-7Z-00000114,8
2017,TZ-2017-7Z-00000115,8
2017,TZ-2017-7Z-00000116,6
2017,TZ-2017-7Z-00000117,6
2017,TZ-2017-7Z-00000118,8
2017,TZ-2017-7Z-00000119,6
2017,TZ-2017-7Z-00000120,6
2017,TZ-2017-7Z-00000121,8
2017,TZ-2017-7Z-00000122,5
2017,TZ-2017-7Z-00000123,8
2017,TZ-2017-7Z-00000124,6
2017,TZ-2017-7Z-00000125,6
2017,TZ-2017-7Z-00000126,8
2017,TZ-2017-7Z-00000127,6
2017,TZ-2017-7Z-00000128,8
2017,TZ-2017-7Z-00000129,10
2017,TZ-2017-7Z-00000130,6
2017,TZ-2017-7Z-00000131,6
2017,TZ-2017-7Z-00000132,5
2017,TZ-2017-7Z-00000133,6
2017,TZ-2017-7Z-00000134,6
2017,TZ-2017-7Z-00000135,6
2017,TZ-2017-7Z-00000136,8
2017,TZ-2017-7Z-00000137,6
2017,TZ-2017-7Z-00000138,5
2017,TZ-2017-7Z-00000139,8
2017,TZ-2017-7Z-00000140,8
2017,TZ-2017-7Z-00000141,6
2017,TZ-2017-7Z-00000142,10
2017,TZ-2017-7Z-00000143,5
2017,TZ-2017-7Z-00000144,10
2017,TZ-2017-7Z-00000145,8
2017,TZ-2017-7Z-00000146,5
2017,TZ-2017-7Z-00000147,6
2017,TZ-2017-7Z-00000149,8
2017,TZ-2017-7Z-00000150,8
2017,TZ-2017-7Z-00000151,8
2017,TZ-2017-7Z-00000152,8
2017,TZ-2017-7Z-00000153,5
2017,TZ-2017-7Z-00000154,6
2017,TZ-2017-7Z-00000155,6
2017,TZ-2017-7Z-00000156,8
2017,TZ-2017-7Z-00000157,8
2017,TZ-2017-7Z-00000158,8
2017,TZ-2017-7Z-00000159,8
2017,TZ-2017-7Z-00000160,6
2017,TZ-2017-7Z-00000161,8
2017,TZ-2017-7Z-00000162,6
2017,TZ-2017-7Z-00000163,5
2017,TZ-2017-7Z-00000164,8
2017,TZ-2017-7Z-00000165,8
2017,TZ-2017-7Z-00000166,5
2017,TZ-2017-7Z-00000168,6
2017,TZ-2017-7Z-00000169,10
2017,TZ-2017-7Z-00000170,6
2017,TZ-2017-7Z-00000171,5
2017,TZ-2017-7Z-00000172,6
2017,TZ-2017-7Z-00000173,5
2017,TZ-2017-7Z-00000174,5
2017,TZ-2017-7Z-00000175,8
2017,TZ-2017-7Z-00000176,5
2017,TZ-2017-7Z-00000177,5
2017,TZ-2017-7Z-00000178,6
2017,TZ-2017-7Z-00000179,6
2017,TZ-2017-7Z-00000180,6
2017,TZ-2017-7Z-00000181,6
2017,TZ-2017-7Z-00000182,6
2017,TZ-2017-7Z-00000183,6
2017,TZ-2017-7Z-00000184,6
2017,TZ-2017-7Z-00000185,6
2017,TZ-2017-7Z-00000186,6
2017,TZ-2017-7Z-00000187,6
2017,TZ-2017-7Z-00000188,6
2017,TZ-2017-7Z-00000189,8
2017,TZ-2017-7Z-00000190,5
2017,TZ-2017-7Z-00000191,6
2017,TZ-2017-7Z-00000192,5
2017,TZ-2017-7Z-00000193,8
2017,TZ-2017-7Z-00000194,5
2017,TZ-2017-7Z-00000195,5
2017,TZ-2017-7Z-00000196,8
2017,TZ-2017-7Z-00000197,8
2017,TZ-2017-7Z-00000198,8
2017,TZ-2017-7Z-00000199,6
2017,TZ-2017-7Z-00000200,8
2017,TZ-2017-7Z-00000201,6
2017,TZ-2017-7Z-00000202,6
2017,TZ-2017-7Z-00000203,5
2017,TZ-2017-7Z-00000204,6
2017,TZ-2017-7Z-00000205,8
2017,TZ-2017-7Z-00000206,6
2017,TZ-2017-7Z-00000207,6
2017,TZ-2017-7Z-00000208,6
2017,TZ-2017-7Z-00000209,5
2017,TZ-2017-7Z-00000210,6
2017,TZ-2017-7Z-00000211,6
2017,TZ-2017-7Z-00000212,5
2017,TZ-2017-7Z-00000213,5
2017,TZ-2017-7Z-00000214,6
2017,TZ-2017-7Z-00000215,5
2017,TZ-2017-7Z-00000216,6
2017,TZ-2017-7Z-00000217,6
2017,TZ-2017-7Z-00000218,6
2017,TZ-2017-7Z-00000219,5
2017,TZ-2017-7Z-00000220,6
2017,TZ-2017-7Z-00000221,6
2017,TZ-2017-7Z-00000222,10
2017,TZ-2017-7Z-00000223,10
2017,TZ-2017-7Z-00000224,6
2017,TZ-2017-7Z-00000225,6
2017,TZ-2017-7Z-00000226,5
2017,TZ-2017-7Z-00000227,6
2017,TZ-2017-7Z-00000228,5
2017,TZ-2017-7Z-00000229,6
2017,TZ-2017-7Z-00000230,5
2017,TZ-2017-7Z-00000231,6
2017,TZ-2017-7Z-00000232,5
2017,TZ-2017-7Z-00000233,6
2017,TZ-2017-7Z-00000234,8
2017,TZ-2017-7Z-00000235,6
2017,TZ-2017-7Z-00000236,8
2017,TZ-2017-7Z-00000237,8
2017,TZ-2017-7Z-00000238,6
2017,TZ-2017-7Z-00000239,5
2017,TZ-2017-7Z-00000240,10
2017,TZ-2017-7Z-00000241,6
2017,TZ-2017-7Z-00000242,5
2017,TZ-2017-7Z-00000243,8
2017,TZ-2017-7Z-00000244,8
2017,TZ-2017-7Z-00000245,6
2017,TZ-2017-7Z-00000246,8
2017,TZ-2017-7Z-00000247,6
2017,TZ-2017-7Z-00000248,10
2017,TZ-2017-7Z-00000249,8
2017,TZ-2017-7Z-00000250,6
2017,TZ-2017-7Z-00000251,10
2017,TZ-2017-7Z-00000252,6
2017,TZ-2017-7Z-00000253,5
2017,TZ-2017-7Z-00000254,5
2017,TZ-2017-7Z-00000255,5
2017,TZ-2017-7Z-00000256,6
2017,TZ-2017-7Z-00000257,8
2017,TZ-2017-7Z-00000258,8
2017,TZ-2017-7Z-00000259,6
2017,TZ-2017-7Z-00000260,5
2017,TZ-2017-7Z-00000261,8
2017,TZ-2017-7Z-00000262,6
2017,TZ-2017-7Z-00000263,6
2017,TZ-2017-7Z-00000264,6
2017,TZ-2017-7Z-00000265,5
2017,TZ-2017-7Z-00000266,6
2017,TZ-2017-7Z-00000267,6
2017,TZ-2017-7Z-00000268,8
2017,TZ-2017-7Z-00000269,8
2017,TZ-2017-7Z-00000270,8
2017,TZ-2017-7Z-00000272,8
2017,TZ-2017-7Z-00000273,8
2017,TZ-2017-7Z-00000274,6
2017,TZ-2017-7Z-00000275,8
2017,TZ-2017-7Z-00000276,5
2017,TZ-2017-7Z-00000277,6
2017,TZ-2017-7Z-00000278,5
2017,TZ-2017-7Z-00000279,5
2017,TZ-2017-7Z-00000280,6
2017,TZ-2017-7Z-00000281,6
2017,TZ-2017-7Z-00000282,6
2017,TZ-2017-7Z-00000283,5
2017,TZ-2017-7Z-00000284,5
2017,TZ-2017-7Z-00000286,5
2017,TZ-2017-7Z-00000287,6
2017,TZ-2017-7Z-00000288,6
2017,TZ-2017-7Z-00000289,6
2017,TZ-2017-7Z-00000290,8
2017,TZ-2017-7Z-00000291,5
2017,TZ-2017-7Z-00000292,8
2017,TZ-2017-7Z-00000293,6
2017,TZ-2017-7Z-00000294,5
2017,TZ-2017-7Z-00000295,6
2017,TZ-2017-7Z-00000296,6
2017,TZ-2017-7Z-00000297,8
2017,TZ-2017-7Z-00000298,8
2017,TZ-2017-7Z-00000299,6
2017,TZ-2017-7Z-00000300,6
2017,TZ-2017-7Z-00000301,5
2017,TZ-2017-7Z-00000302,6
2017,TZ-2017-7Z-00000303,5
2017,TZ-2017-7Z-00000305,5
2017,TZ-2017-7Z-00000306,6
2017,TZ-2017-7Z-00000307,6
2017,TZ-2017-7Z-00000308,5
2017,TZ-2017-7Z-00000309,5
2017,TZ-2017-7Z-00000310,5
2017,TZ-2017-7Z-00000311,8
2017,TZ-2017-7Z-00000312,6
2017,TZ-2017-7Z-00000313,5
2017,TZ-2017-7Z-00000314,6
2017,TZ-2017-7Z-00000315,6
2017,TZ-2017-7Z-00000316,6
2017,TZ-2017-7Z-00000317,5
2017,TZ-2017-7Z-00000318,5
2017,TZ-2017-7Z-00000319,6
2017,TZ-2017-7Z-00000320,5
2017,TZ-2017-7Z-00000321,5
2017,TZ-2017-7Z-00000322,5
2017,TZ-2017-7Z-00000323,8
2017,TZ-2017-7Z-00000324,5
2017,TZ-2017-7Z-00000325,6
2017,TZ-2017-7Z-00000326,8
2017,TZ-2017-7Z-00000327,5
2017,TZ-2017-7Z-00000328,8
2017,TZ-2017-7Z-00000329,6
2017,TZ-2017-7Z-00000330,8
2017,TZ-2017-7Z-00000331,6
2017,TZ-2017-7Z-00000332,8
2017,TZ-2017-7Z-00000333,6
2017,TZ-2017-7Z-00000334,6
2017,TZ-2017-7Z-00000335,6
2017,TZ-2017-7Z-00000336,6
2017,TZ-2017-7Z-00000337,6
2017,TZ-2017-7Z-00000338,8
2017,TZ-2017-7Z-00000339,6
2017,TZ-2017-7Z-00000340,5
2017,TZ-2017-7Z-00000341,6
2017,TZ-2017-7Z-00000342,8
2017,TZ-2017-7Z-00000343,6
2017,TZ-2017-7Z-00000344,6
2017,TZ-2017-7Z-00000345,6
2017,TZ-2017-7Z-00000346,6
2017,TZ-2017-7Z-00000347,8
2017,TZ-2017-7Z-00000348,8
2017,TZ-2017-7Z-00000349,8
2017,TZ-2017-7Z-00000350,10
2017,TZ-2017-7Z-00000351,5
2017,TZ-2017-7Z-00000352,5
2017,TZ-2017-7Z-00000353,8
2017,TZ-2017-7Z-00000354,6
2017,TZ-2017-7Z-00000355,6
2017,TZ-2017-7Z-00000356,8
2017,TZ-2017-7Z-00000357,8
2017,TZ-2017-7Z-00000358,5
2017,TZ-2017-7Z-00000359,8
2017,TZ-2017-7Z-00000360,6
2017,TZ-2017-7Z-00000361,6
2017,TZ-2017-7Z-00000362,6
2017,TZ-2017-7Z-00000363,6
2017,TZ-2017-7Z-00000364,5
2017,TZ-2017-7Z-00000365,8
2017,TZ-2017-7Z-00000366,6
2017,TZ-2017-7Z-00000367,8
2017,TZ-2017-7Z-00000368,6
2017,TZ-2017-7Z-00000369,10
2017,TZ-2017-7Z-00000370,6
2017,TZ-2017-7Z-00000371,6
2017,TZ-2017-7Z-00000372,5
2017,TZ-2017-7Z-00000373,5
2017,TZ-2017-7Z-00000374,8
2017,TZ-2017-7Z-00000375,8
2017,TZ-2017-7Z-00000376,10
2017,TZ-2017-7Z-00000377,6
2017,TZ-2017-7Z-00000378,6
2017,TZ-2017-7Z-00000379,6
2017,TZ-2017-7Z-00000380,8
2017,TZ-2017-7Z-00000381,6
2017,TZ-2017-7Z-00000382,5
2017,TZ-2017-7Z-00000383,6
